id,cross_session_id,GFP,Slc17a7,Ndnf,Hpse,Pthlh,Chat,Tac1,Calb1,Mme,Crh,Reln,Tac2,Lamp5,Calb2,Pdyn,Penk,Gad2,Npy,Pvalb,Cck,Sst,Vip,mouse_id,Ptprt,Nos1,Chrna4
5,368,219,33,12,,62,,6,28,,2,4,6,33.0,140,25.0,,80,4,3,35,14,154,767022,,28.0,
6,341,303,2,26,,59,,6,10,,37,5,368,18.0,124,17.0,,101,83,5,12,44,340,767022,,9.0,
7,261,170,52,30,,32,,10,43,,13,6,189,54.0,62,21.0,,67,70,9,78,25,188,767022,,19.0,
9,331,343,31,14,,54,,11,28,,4,4,153,40.0,17,21.0,,154,260,12,69,15,68,767022,,18.0,
12,376,266,0,10,,60,,14,14,,105,5,323,24.0,56,21.0,,69,166,6,33,23,304,767022,,3.0,
14,387,330,5,16,,28,,188,217,,4,210,6,55.0,29,31.0,,228,272,24,75,1,6,767022,,24.0,
17,355,412,1,46,,7,,4,9,,4,255,5,90.0,43,35.0,,342,402,4,28,3,5,767022,,19.0,
18,284,146,18,4,,29,,10,15,,59,6,156,29.0,61,19.0,,47,2,3,46,9,138,767022,,9.0,
19,303,224,1,6,,47,,4,4,,44,2,244,16.0,5,11.0,,64,50,2,18,14,177,767022,,5.0,
20,332,246,7,4,,10,,6,8,,37,1,41,20.0,3,9.0,,117,4,0,13,19,229,767022,,3.0,
22,396,419,3,0,,0,,6,24,,2,0,0,0.0,70,0.0,,316,480,0,0,3,1,767022,,0.0,
23,360,229,1,9,,5,,6,197,,4,205,0,28.0,134,125.0,,186,75,4,35,482,1,767022,,44.0,
24,317,191,8,2,,24,,6,23,,0,1,2,23.0,134,11.0,,64,4,7,29,5,141,767022,,4.0,
26,333,349,8,9,,1,,3,12,,0,3,4,119.0,41,20.0,,285,339,2,30,1,0,767022,,21.0,
28,369,728,3,24,,67,,20,57,,36,143,773,56.0,117,29.0,,351,695,7,521,56,706,767022,,6.0,
29,362,84,282,24,,25,,25,175,,3,10,12,175.0,24,54.0,,31,6,12,160,50,8,767022,,30.0,
30,342,257,0,13,,19,,11,6,,30,4,69,14.0,2,4.0,,104,13,0,17,20,238,767022,,1.0,
31,329,309,0,12,,77,,0,36,,3,2,0,16.0,130,18.0,,58,0,3,32,18,292,767022,,9.0,
33,339,196,1,5,,3,,7,9,,31,33,1,13.0,9,12.0,,136,1,0,7,1,3,767022,,6.0,
34,371,295,14,29,,52,,178,95,,14,152,14,75.0,33,68.0,,213,138,123,74,14,15,767022,,26.0,
35,336,357,17,9,,86,,35,34,,194,15,438,30.0,6,13.0,,100,8,7,294,65,444,767022,,4.0,
36,379,256,0,7,,4,,5,174,,2,71,3,30.0,172,28.0,,162,98,4,23,381,2,767022,,18.0,
39,378,636,19,93,,35,,9,22,,5,343,11,99.0,70,12.0,,368,637,9,23,4,8,767022,,18.0,
40,370,480,13,20,,9,,14,29,,7,123,10,140.0,86,25.0,,432,566,7,49,4,9,767022,,36.0,
41,385,220,19,15,,49,,5,19,,1,2,0,14.0,191,11.0,,58,5,3,13,8,197,767022,,7.0,
42,377,364,0,12,,34,,20,25,,87,0,221,20.0,22,9.0,,163,1,5,31,35,433,767022,,9.0,
44,372,2,0,0,,0,,0,3,,0,0,0,2.0,1,0.0,,7,0,6,0,0,0,767022,,1.0,
46,391,235,63,23,,33,,54,48,,186,8,204,64.0,108,53.0,,103,9,11,139,21,297,767022,,14.0,
47,389,180,7,5,,33,,9,27,,10,9,159,15.0,13,10.0,,38,59,3,18,7,151,767022,,5.0,
49,319,566,2,18,,29,,9,25,,2,453,14,115.0,93,36.0,,428,668,10,67,3,2,767022,,20.0,
52,383,298,3,10,,65,,7,34,,0,2,3,13.0,122,25.0,,92,3,0,26,18,279,767022,,14.0,
53,309,191,54,21,,38,,11,57,,7,9,14,44.0,124,27.0,,98,16,14,48,19,202,767022,,21.0,
54,402,635,7,25,,52,,41,37,,5,38,6,59.0,11,34.0,,302,11,230,88,5,4,767022,,20.0,
