id,cross_session_id,GFP,Slc17a7,Ndnf,Hpse,Pthlh,Chat,Tac1,Calb1,Mme,Crh,Reln,Tac2,Lamp5,Calb2,Pdyn,Penk,Gad2,Npy,Pvalb,Cck,Sst,Vip,mouse_id,Ptprt,Nos1,Chrna4
3,212,350,0,174,,5,,0,8,,0,84,6,147.0,22,1.0,,326,202,1,17,0,3,755252,,43.0,
7,154,181,6,0,,9,,2,1,,60,1,145,12.0,1,2.0,,34,0,2,57,13,198,755252,,4.0,
8,175,144,4,1,,8,,6,141,,6,5,1,15.0,55,9.0,,140,55,0,24,240,0,755252,,18.0,
9,178,278,4,12,,108,,1,22,,4,7,3,30.0,9,6.0,,91,3,51,54,3,6,755252,,6.0,
11,177,292,1,6,,1,,1,19,,1,7,4,104.0,29,2.0,,244,226,2,79,1,1,755252,,36.0,
12,150,194,16,2,,2,,0,9,,0,31,3,38.0,11,2.0,,80,3,1,86,2,46,755252,,6.0,
13,190,180,0,7,,54,,1,11,,1,2,127,21.0,104,1.0,,20,2,1,10,19,197,755252,,7.0,
14,191,277,8,9,,4,,0,13,,0,7,3,120.0,29,3.0,,248,261,2,21,5,5,755252,,28.0,
15,167,50,119,0,,0,,0,63,,0,2,1,139.0,1,2.0,,8,0,0,133,4,3,755252,,8.0,
18,181,198,5,2,,13,,2,8,,54,3,178,13.0,5,2.0,,30,3,2,66,15,203,755252,,3.0,
19,218,261,13,6,,21,,12,54,,4,6,2,50.0,7,2.0,,133,9,119,73,3,3,755252,,6.0,
22,161,371,0,17,,49,,10,32,,38,31,411,44.0,45,8.0,,165,355,3,461,69,519,755252,,0.0,
25,128,339,4,13,,37,,1,9,,2,185,250,105.0,4,12.0,,297,42,3,51,1,0,755252,,18.0,
29,170,292,90,12,,26,,21,108,,130,9,233,167.0,17,12.0,,77,9,3,317,37,282,755252,,8.0,
34,193,201,33,7,,8,,5,14,,6,10,5,20.0,5,2.0,,88,4,5,20,14,199,755252,,1.0,
36,188,235,18,8,,20,,5,13,,58,17,181,31.0,22,2.0,,66,4,0,34,30,200,755252,,2.0,
37,219,165,19,4,,17,,3,8,,26,7,129,11.0,12,1.0,,70,1,1,12,17,169,755252,,0.0,
38,171,196,20,2,,15,,11,11,,103,4,191,17.0,7,2.0,,53,0,1,24,11,223,755252,,3.0,
39,165,204,1,3,,20,,1,7,,45,5,175,14.0,50,0.0,,47,0,4,13,9,195,755252,,4.0,
40,209,393,52,84,,12,,1,23,,4,267,4,183.0,62,6.0,,350,311,0,48,7,6,755252,,50.0,
41,196,270,31,6,,44,,8,29,,45,7,223,36.0,59,2.0,,57,2,8,40,16,308,755252,,12.0,
43,202,92,195,18,,24,,6,87,,10,9,16,142.0,12,17.0,,14,4,1,153,13,5,755252,,12.0,
45,182,96,1,9,,19,,6,233,,16,164,6,41.0,198,87.0,,112,110,0,30,371,2,755252,,54.0,
47,136,319,10,13,,84,,3,16,,0,11,4,28.0,7,4.0,,106,3,37,80,9,4,755252,,6.0,
48,140,175,0,9,,27,,55,12,,2,13,3,25.0,5,4.0,,160,16,52,67,2,1,755252,,7.0,
55,126,173,4,10,,23,,2,12,,30,0,191,5.0,58,2.0,,33,0,1,71,18,191,755252,,2.0,
56,197,40,113,17,,8,,4,92,,4,12,7,140.0,7,4.0,,9,3,0,109,10,2,755252,,24.0,
57,118,2,0,0,,0,,0,0,,0,0,1,0.0,0,0.0,,0,0,0,0,0,1,755252,,0.0,
58,203,231,0,2,,2,,3,13,,72,79,5,15.0,133,1.0,,181,1,0,11,3,5,755252,,3.0,
59,198,249,25,8,,21,,16,16,,139,2,199,21.0,36,1.0,,94,3,2,67,33,246,755252,,9.0,
61,232,81,144,11,,9,,16,87,,139,4,5,131.0,6,5.0,,15,1,4,120,33,4,755252,,11.0,
62,204,83,0,3,,8,,0,3,,22,0,83,3.0,16,0.0,,23,0,0,2,4,80,755252,,0.0,
63,145,68,195,7,,4,,1,110,,3,9,2,231.0,3,10.0,,8,5,5,214,7,3,755252,,22.0,
64,199,228,114,13,,9,,27,166,,4,8,1,170.0,5,9.0,,113,3,2,193,1,5,755252,,14.0,
65,200,65,256,11,,19,,9,178,,19,4,19,153.0,14,20.0,,22,3,4,194,32,5,755252,,23.0,
66,184,196,0,7,,0,,11,99,,2,2,2,23.0,7,7.0,,193,53,1,18,85,4,755252,,29.0,
72,185,116,0,0,,3,,0,0,,7,3,75,4.0,0,1.0,,30,0,0,3,4,72,755252,,0.0,
74,205,321,0,8,,1,,0,15,,2,194,3,162.0,48,3.0,,418,373,4,26,4,1,755252,,39.0,
75,152,166,7,4,,4,,1,8,,3,3,2,8.0,1,1.0,,53,1,2,6,14,169,755252,,3.0,
76,125,188,0,3,,6,,3,3,,64,2,179,10.0,47,0.0,,45,0,2,2,2,161,755252,,2.0,
77,211,203,3,3,,11,,0,9,,5,7,179,11.0,0,1.0,,77,1,0,11,10,172,755252,,7.0,
