id,cross_session_id,GFP,Slc17a7,Ndnf,Hpse,Pthlh,Chat,Tac1,Calb1,Mme,Crh,Reln,Tac2,Lamp5,Calb2,Pdyn,Penk,Gad2,Npy,Pvalb,Cck,Sst,Vip,mouse_id,Ptprt,Nos1,Chrna4
4,236,191,15,6,,32,,1,24,,1,3,8,14.0,97,0.0,,59,2,0,17,9,170,755252,,2.0,
7,237,19,1,1,,3,,0,0,,3,0,21,1.0,11,0.0,,8,1,0,0,0,17,755252,,0.0,
9,274,189,4,6,,2,,3,9,,1,33,2,19.0,96,0.0,,138,0,3,15,0,1,755252,,0.0,
11,282,37,0,1,,6,,0,5,,4,1,30,5.0,5,0.0,,10,16,0,0,5,38,755252,,1.0,
12,310,114,6,6,,12,,3,127,,17,8,7,20.0,18,22.0,,99,29,4,23,206,2,755252,,23.0,
14,297,346,185,39,,64,,42,114,,17,23,17,191.0,12,12.0,,191,44,325,226,36,9,755252,,17.0,
15,311,65,1,4,,12,,2,4,,0,0,3,6.0,29,1.0,,20,0,2,9,1,57,755252,,4.0,
17,230,80,278,19,,11,,11,132,,8,16,8,174.0,6,12.0,,36,5,8,238,102,10,755252,,12.0,
17,230,80,278,19,,11,,11,132,,8,16,8,174.0,6,12.0,,36,5,8,238,102,10,755252,,12.0,
20,256,31,0,1,,8,,0,2,,0,0,1,1.0,3,0.0,,4,1,0,3,3,25,755252,,1.0,
21,320,255,48,12,,40,,11,18,,138,9,279,25.0,50,4.0,,74,0,6,78,20,262,755252,,2.0,
23,275,209,15,21,,57,,1,15,,22,1,216,17.0,114,2.0,,71,1,1,28,22,202,755252,,3.0,
25,276,219,9,4,,33,,3,26,,4,5,37,22.0,136,5.0,,43,1,2,17,8,234,755252,,8.0,
28,308,222,5,8,,36,,16,13,,111,2,263,22.0,55,1.0,,120,137,4,10,19,241,755252,,5.0,
31,312,113,8,4,,17,,0,9,,0,3,30,7.0,47,0.0,,26,0,1,4,10,107,755252,,7.0,
32,313,91,222,11,,15,,5,97,,8,9,7,261.0,6,13.0,,13,7,2,212,21,3,755252,,7.0,
35,293,365,128,18,,59,,119,71,,6,27,12,178.0,11,15.0,,187,105,99,252,13,16,755252,,15.0,
37,277,292,198,23,,30,,15,166,,74,25,258,157.0,86,5.0,,71,6,9,269,43,237,755252,,20.0,
38,286,97,261,7,,9,,6,47,,9,6,11,319.0,10,16.0,,19,10,10,247,17,12,755252,,9.0,
40,316,430,26,13,,23,,4,208,,23,11,11,81.0,30,6.0,,268,107,397,118,21,9,755252,,42.0,
42,246,537,29,42,,10,,2,27,,2,308,5,137.0,81,7.0,,469,441,3,30,18,25,755252,,55.0,
42,246,537,29,42,,10,,2,27,,2,308,5,137.0,81,7.0,,469,441,3,30,18,25,755252,,55.0,
43,263,164,3,6,,21,,2,6,,1,8,141,16.0,48,2.0,,73,1,0,7,11,130,755252,,29.0,
44,283,151,7,4,,8,,2,13,,1,38,95,45.0,8,2.0,,125,129,4,43,1,2,755252,,5.0,
50,287,156,0,3,,14,,1,6,,34,0,166,9.0,1,0.0,,87,1,0,4,4,135,755252,,4.0,
53,285,283,11,3,,26,,2,8,,3,28,2,33.0,3,5.0,,93,0,2,20,23,286,755252,,9.0,
54,278,206,0,3,,18,,1,8,,41,3,179,11.0,7,0.0,,88,2,0,6,10,193,755252,,7.0,
57,317,95,1,5,,24,,39,146,,3,7,3,56.0,14,2.0,,168,182,116,42,0,2,755252,,19.0,
58,323,287,0,6,,9,,6,46,,6,3,7,37.0,3,4.0,,130,5,194,67,3,1,755252,,16.0,
59,295,213,0,8,,40,,1,10,,1,3,77,13.0,109,5.0,,35,0,5,11,9,157,755252,,1.0,
61,325,38,44,6,,3,,1,68,,1,5,5,158.0,6,8.0,,4,4,5,193,3,2,755252,,4.0,
62,326,127,170,10,,19,,19,77,,27,18,64,199.0,11,10.0,,26,33,9,200,18,47,755252,,6.0,
64,314,341,14,9,,5,,4,24,,4,35,5,155.0,65,10.0,,295,374,5,41,3,2,755252,,27.0,
66,328,162,0,14,,30,,7,10,,84,0,169,22.0,34,1.0,,45,0,5,21,9,157,755252,,2.0,
69,260,77,0,3,,14,,1,3,,17,0,88,6.0,47,1.0,,29,0,1,0,3,77,755252,,1.0,
71,329,323,6,13,,17,,1,62,,10,4,9,32.0,9,2.0,,155,3,194,78,4,4,755252,,17.0,
72,298,317,1,13,,35,,2,162,,12,255,144,62.0,239,85.0,,199,461,6,43,540,64,755252,,55.0,
73,288,372,28,17,,58,,90,61,,11,18,17,66.0,20,10.0,,206,28,382,75,5,7,755252,,32.0,
