id,cross_session_id,GFP,Slc17a7,Ndnf,Hpse,Pthlh,Chat,Tac1,Calb1,Mme,Crh,Reln,Tac2,Lamp5,Calb2,Pdyn,Penk,Gad2,Npy,Pvalb,Cck,Sst,Vip,mouse_id,Ptprt,Nos1,Chrna4
2,349,377,6,33,21.0,283,16.0,40,37,48.0,258,46,362,42.0,261,25.0,245.0,53,8,23,158,65,385,790322,,,
6,407,741,11,34,12.0,74,29.0,5,76,12.0,11,5,9,203.0,28,23.0,59.0,409,732,104,109,30,5,790322,,,
7,352,505,20,16,10.0,45,19.0,3,29,103.0,498,64,315,57.0,5,19.0,43.0,91,14,100,482,89,441,790322,,,
8,399,374,9,26,4.0,31,23.0,8,485,64.0,21,83,12,37.0,76,148.0,72.0,146,98,22,120,486,6,790322,,,
15,362,491,3,9,9.0,131,12.0,14,43,25.0,252,28,11,73.0,2,11.0,14.0,169,363,198,87,39,334,790322,,,
16,372,171,7,3,2.0,21,3.0,0,12,2.0,2,4,2,50.0,6,19.0,130.0,108,34,274,97,98,133,790322,,,
19,405,578,3,24,18.0,144,36.0,122,554,76.0,14,106,5,99.0,4,21.0,28.0,155,527,194,95,15,2,790322,,,
20,326,382,22,17,4.0,34,7.0,4,44,9.0,0,9,0,595.0,28,27.0,32.0,248,425,96,246,24,5,790322,,,
23,367,193,0,4,9.0,117,97.0,13,12,0.0,2,4,1,343.0,110,40.0,41.0,28,12,49,232,41,148,790322,,,
24,393,296,2,9,2.0,25,16.0,0,206,38.0,37,117,5,70.0,125,33.0,35.0,136,136,61,184,273,35,790322,,,
25,382,602,2,17,100.0,43,38.0,7,409,35.0,29,246,1,36.0,170,420.0,99.0,251,178,9,109,618,5,790322,,,
26,396,299,16,21,9.0,36,26.0,5,399,78.0,14,69,2,246.0,52,72.0,19.0,147,59,51,212,539,2,790322,,,
27,359,541,5,14,4.0,63,11.0,4,34,4.0,3,6,1,375.0,28,42.0,62.0,294,601,137,204,62,8,790322,,,
28,370,271,11,9,0.0,13,5.0,4,322,30.0,6,42,0,42.0,130,174.0,52.0,144,81,47,363,407,5,790322,,,
29,397,636,16,17,4.0,62,31.0,290,408,36.0,6,34,0,175.0,6,12.0,29.0,175,269,224,83,17,3,790322,,,
30,385,700,38,6,1.0,30,13.0,4,40,1.0,10,150,0,274.0,9,15.0,36.0,414,699,53,69,10,2,790322,,,
32,368,408,9,28,11.0,197,28.0,73,234,19.0,0,5,1,65.0,13,21.0,28.0,150,360,420,237,27,10,790322,,,
33,389,521,17,2,4.0,76,15.0,7,26,4.0,4,7,1,311.0,9,12.0,25.0,320,516,73,129,21,7,790322,,,
34,337,403,3,14,17.0,158,14.0,6,25,47.0,274,53,301,36.0,90,19.0,51.0,83,5,44,217,45,298,790322,,,
35,404,213,17,3,4.0,98,145.0,9,22,2.0,1,7,1,37.0,142,11.0,83.0,27,4,7,22,33,205,790322,,,
