id,cross_session_id,GFP,Slc17a7,Ndnf,Hpse,Pthlh,Chat,Tac1,Calb1,Mme,Crh,Reln,Tac2,Lamp5,Calb2,Pdyn,Penk,Gad2,Npy,Pvalb,Cck,Sst,Vip,mouse_id,Ptprt,Nos1,Chrna4
7,118,367,8,77,8.0,32,33.0,7,22,7.0,10,115,113,64.0,5,9.0,18.0,140,71,25,13,6,1,782149,,,
9,197,435,5,33,7.0,22,25.0,6,11,15.0,35,170,99,24.0,137,24.0,122.0,158,5,12,24,8,2,782149,,,
10,186,396,2,54,10.0,46,38.0,12,27,9.0,20,191,78,105.0,18,24.0,29.0,134,31,26,77,5,8,782149,,,
11,196,501,12,22,6.0,46,32.0,13,28,4.0,10,41,4,171.0,12,20.0,51.0,294,352,31,104,3,1,782149,,,
13,152,368,7,39,10.0,47,30.0,13,27,12.0,10,86,15,24.0,19,22.0,26.0,87,14,41,178,31,67,782149,,,
15,131,439,3,117,20.0,55,43.0,9,13,14.0,25,170,3,146.0,12,17.0,25.0,185,139,20,45,0,3,782149,,,
16,145,381,7,99,12.0,77,63.0,15,18,13.0,46,276,146,88.0,22,23.0,40.0,235,14,28,102,4,5,782149,,,
17,116,483,9,318,34.0,87,82.0,14,34,17.0,17,171,12,133.0,25,33.0,52.0,158,93,45,55,10,7,782149,,,
22,162,649,6,30,2.0,52,44.0,11,33,8.0,9,41,7,148.0,19,19.0,51.0,273,254,36,180,1,4,782149,,,
25,173,493,10,43,9.0,45,48.0,15,26,8.0,13,210,3,39.0,5,20.0,24.0,218,15,16,169,2,3,782149,,,
28,139,366,4,49,11.0,73,57.0,10,34,21.0,24,228,196,129.0,19,40.0,25.0,174,63,19,46,3,7,782149,,,
35,105,204,2,116,11.0,42,37.0,8,15,2.0,16,138,6,88.0,3,14.0,14.0,109,79,12,12,0,0,782149,,,
38,150,323,0,12,7.0,32,21.0,2,18,1.0,17,85,0,35.0,2,3.0,17.0,139,30,26,212,5,4,782149,,,
39,192,428,1,146,13.0,30,16.0,1,13,2.0,11,198,100,37.0,6,13.0,34.0,255,49,16,31,3,3,782149,,,
41,135,309,5,43,5.0,23,28.0,3,19,5.0,17,163,5,86.0,3,9.0,18.0,145,222,34,54,6,3,782149,,,
46,136,617,1,59,15.0,53,38.0,11,21,6.0,35,190,6,127.0,7,19.0,28.0,236,427,41,74,2,3,782149,,,
52,174,276,10,26,7.0,50,43.0,15,39,10.0,8,47,7,152.0,17,26.0,31.0,222,323,52,40,6,1,782149,,,
53,169,452,11,51,15.0,81,60.0,17,37,7.0,22,144,5,66.0,19,38.0,47.0,181,9,43,257,12,2,782149,,,
54,153,389,4,36,9.0,49,37.0,14,23,13.0,87,61,344,27.0,9,15.0,15.0,89,5,70,271,46,441,782149,,,
56,106,1308,4,106,17.0,135,94.0,28,73,13.0,49,457,197,160.0,32,64.0,80.0,344,139,76,261,29,44,782149,,,
66,164,613,26,57,32.0,144,107.0,33,120,42.0,40,396,22,55.0,23,40.0,61.0,262,9,46,73,16,7,782149,,,
67,170,470,21,60,20.0,108,64.0,11,53,35.0,46,96,311,46.0,10,28.0,27.0,103,25,70,419,69,384,782149,,,
68,148,702,37,57,19.0,112,78.0,26,43,26.0,18,297,40,66.0,21,45.0,54.0,238,11,43,205,18,3,782149,,,
70,171,362,4,29,8.0,45,33.0,13,24,35.0,285,31,223,21.0,22,37.0,298.0,30,4,21,64,39,337,782149,,,
71,165,402,22,40,23.0,95,70.0,15,40,24.0,73,110,17,31.0,225,37.0,329.0,132,7,21,32,4,9,782149,,,
76,160,433,10,206,17.0,82,45.0,12,27,15.0,6,111,6,184.0,9,36.0,24.0,215,251,16,24,4,1,782149,,,
