id,cross_session_id,GFP,Slc17a7,Ndnf,Hpse,Pthlh,Chat,Tac1,Calb1,Mme,Crh,Reln,Tac2,Lamp5,Calb2,Pdyn,Penk,Gad2,Npy,Pvalb,Cck,Sst,Vip,mouse_id,Ptprt,Nos1,Chrna4
42,402,635,7,25,,52,,41,37,,5,38,6,59.0,11,34.0,,302,11,230,88,5,4,767022,,20.0,
43,309,191,54,21,,38,,11,57,,7,9,14,44.0,124,27.0,,98,16,14,48,19,202,767022,,21.0,
44,366,295,31,27,,71,,118,80,,8,97,14,85.0,34,58.0,,217,9,111,147,5,12,767022,,26.0,
45,394,215,75,24,,35,,47,55,,168,22,247,73.0,84,31.0,,69,8,19,101,12,237,767022,,25.0,
47,351,631,35,165,,15,,9,18,,2,412,2,122.0,67,15.0,,493,598,3,43,5,8,767022,,29.0,
49,343,343,29,10,,40,,9,25,,1,2,441,47.0,74,24.0,,130,188,8,110,20,341,767022,,16.0,
52,310,792,3,28,,59,,203,437,,14,152,20,73.0,82,73.0,,322,572,489,149,4,5,767022,,41.0,
53,410,311,18,17,,40,,23,15,,151,6,285,27.0,192,16.0,,50,1,3,75,16,341,767022,,6.0,
57,380,48,44,13,,7,,8,105,,6,5,12,114.0,7,41.0,,8,2,5,127,4,10,767022,,12.0,
58,374,272,46,9,,43,,3,23,,1,5,4,20.0,173,16.0,,63,2,2,35,16,260,767022,,8.0,
59,373,498,9,107,,48,,3,14,,1,428,249,129.0,95,17.0,,357,573,10,41,3,3,767022,,20.0,
60,404,317,40,9,,49,,9,11,,53,112,237,39.0,18,25.0,,120,176,7,69,18,223,767022,,12.0,
61,364,69,289,22,,11,,16,179,,3,7,6,134.0,9,44.0,,13,7,7,157,50,8,767022,,14.0,
62,365,463,2,21,,37,,80,37,,1,59,11,46.0,10,36.0,,222,20,158,63,6,4,767022,,27.0,
63,313,604,7,39,,23,,3,12,,1,321,13,150.0,56,42.0,,510,498,5,75,2,4,767022,,40.0,
64,390,285,5,5,,35,,3,13,,29,33,3,18.0,1,13.0,,103,3,3,26,24,283,767022,,9.0,
67,348,18,136,11,,6,,9,52,,5,4,7,107.0,6,26.0,,8,2,5,85,2,4,767022,,10.0,
69,352,343,10,14,,35,,3,25,,1,6,3,26.0,169,15.0,,44,1,3,20,15,291,767022,,18.0,
70,405,244,2,11,,12,,7,11,,35,5,134,16.0,8,17.0,,57,48,2,18,4,197,767022,,8.0,
70,405,244,2,11,,12,,7,11,,35,5,134,16.0,8,17.0,,57,48,2,18,4,197,767022,,8.0,
71,350,433,18,19,,68,,8,28,,4,5,519,53.0,66,31.0,,186,187,2,78,16,432,767022,,13.0,
72,349,402,0,22,,24,,147,161,,0,155,12,40.0,8,35.0,,230,12,122,77,7,5,767022,,23.0,
73,367,382,5,8,,13,,5,6,,2,7,4,78.0,57,20.0,,238,464,3,35,0,1,767022,,21.0,
74,357,402,4,9,,4,,4,20,,1,2,7,131.0,63,23.0,,301,435,1,99,0,2,767022,,26.0,
75,398,133,0,7,,3,,14,104,,4,213,2,25.0,98,58.0,,156,123,0,20,471,4,767022,,8.0,
76,406,56,246,14,,10,,12,124,,2,5,8,80.0,12,33.0,,10,7,9,162,18,2,767022,,11.0,
77,399,485,11,7,,8,,9,16,,5,4,3,27.0,74,15.0,,226,558,7,50,0,4,767022,,14.0,
78,375,400,5,10,,6,,45,47,,5,30,7,35.0,6,25.0,,165,11,59,45,2,2,767022,,5.0,
81,358,411,0,7,,11,,6,23,,1,3,0,54.0,69,9.0,,289,467,3,26,0,1,767022,,23.0,
82,297,131,30,17,,27,,18,31,,35,5,172,36.0,101,26.0,,79,21,9,48,5,150,767022,,11.0,
