id,cross_session_id,GFP,Slc17a7,Ndnf,Hpse,Pthlh,Chat,Tac1,Calb1,Mme,Crh,Reln,Tac2,Lamp5,Calb2,Pdyn,Penk,Gad2,Npy,Pvalb,Cck,Sst,Vip,mouse_id,Ptprt,Nos1,Chrna4
5,314,578,9,17,7.0,32,23.0,9,31,8.0,2,9,2,232.0,17,19.0,39.0,314,504,139,507,39,4,790322,,,
6,260,740,14,27,11.0,178,51.0,200,65,70.0,11,55,5,90.0,21,37.0,61.0,254,80,479,155,139,11,790322,,,
7,225,261,1,9,13.0,58,17.0,11,19,48.0,233,31,247,32.0,30,35.0,147.0,14,8,32,250,37,231,790322,,,
11,272,321,20,13,9.0,42,37.0,344,206,58.0,5,21,2,44.0,7,17.0,23.0,86,175,74,179,15,7,790322,,,
14,293,233,3,4,10.0,73,99.0,8,14,4.0,3,8,2,50.0,68,22.0,50.0,36,12,27,125,16,125,790322,,,
15,250,267,1,14,7.0,54,13.0,4,33,23.0,108,25,244,66.0,19,27.0,25.0,45,22,80,378,95,127,790322,,,
16,279,616,5,12,7.0,73,35.0,75,358,65.0,5,38,2,84.0,7,35.0,32.0,125,37,191,291,44,9,790322,,,
17,319,658,26,21,7.0,35,16.0,3,49,6.0,8,50,3,230.0,18,32.0,46.0,436,596,359,285,47,10,790322,,,
18,228,350,1,14,7.0,83,8.0,5,20,66.0,318,40,210,46.0,9,44.0,275.0,31,16,48,296,55,332,790322,,,
19,262,254,0,2,2.0,15,4.0,1,15,3.0,8,25,102,23.0,14,46.0,236.0,29,6,10,184,34,235,790322,,,
20,283,383,0,10,5.0,49,38.0,212,296,88.0,6,35,0,103.0,11,24.0,36.0,118,44,323,197,26,5,790322,,,
21,294,293,2,4,9.0,135,25.0,3,24,47.0,281,28,207,67.0,102,28.0,48.0,163,280,283,93,82,314,790322,,,
23,255,510,12,11,0.0,9,15.0,2,35,4.0,2,20,0,177.0,6,19.0,60.0,274,445,73,188,23,4,790322,,,
26,234,248,0,1,6.0,59,1.0,1,17,2.0,0,2,0,36.0,60,12.0,69.0,48,11,42,166,18,217,790322,,,
27,263,741,22,17,7.0,42,21.0,4,263,34.0,24,100,0,92.0,230,626.0,182.0,348,290,207,325,1426,58,790322,,,
28,274,414,3,3,2.0,29,8.0,90,192,22.0,0,1,0,16.0,3,2.0,19.0,82,48,6,31,4,35,790322,,,
29,284,335,2,7,11.0,150,26.0,2,22,2.0,0,4,0,73.0,40,29.0,177.0,68,20,60,257,42,198,790322,,,
30,256,635,3,238,10.0,55,23.0,8,34,6.0,21,260,8,256.0,10,23.0,32.0,378,542,47,141,6,4,790322,,,
31,245,197,2,4,7.0,119,57.0,5,13,0.0,0,3,0,17.0,116,4.0,85.0,36,2,6,33,15,132,790322,,,
32,300,588,15,18,8.0,47,30.0,48,374,36.0,9,25,4,61.0,8,19.0,34.0,136,52,80,168,19,4,790322,,,
33,241,293,7,10,10.0,84,9.0,8,31,17.0,189,23,229,50.0,6,24.0,87.0,81,42,27,132,26,226,790322,,,
34,252,345,5,5,2.0,43,8.0,4,23,0.0,3,36,227,81.0,14,48.0,184.0,54,13,37,86,71,305,790322,,,
35,246,519,6,15,2.0,60,24.0,94,224,29.0,4,11,3,71.0,8,21.0,25.0,117,74,105,110,36,12,790322,,,
39,236,272,4,1,3.0,100,123.0,8,11,2.0,4,3,2,42.0,142,12.0,46.0,19,9,33,154,27,199,790322,,,
40,310,663,34,36,12.0,104,46.0,20,77,47.0,19,31,11,85.0,10,21.0,32.0,139,57,609,296,206,21,790322,,,
41,271,353,22,14,7.0,40,67.0,247,230,77.0,10,24,8,141.0,10,31.0,27.0,139,161,205,238,36,20,790322,,,
43,280,222,8,11,9.0,183,12.0,22,74,19.0,212,25,205,81.0,132,20.0,44.0,109,79,53,138,56,204,790322,,,
44,275,212,1,2,9.0,68,60.0,2,22,2.0,4,4,3,62.0,92,25.0,86.0,39,46,24,137,30,121,790322,,,
45,281,455,9,9,0.0,17,16.0,10,254,34.0,16,116,6,80.0,169,182.0,77.0,143,123,20,166,523,9,790322,,,
46,265,373,12,9,5.0,18,14.0,30,119,11.0,4,16,0,31.0,7,25.0,15.0,76,13,27,119,15,1,790322,,,
47,137,436,9,18,6.0,111,99.0,19,58,5.0,10,21,148,45.0,70,29.0,222.0,71,24,57,206,63,371,790322,,,
48,285,698,53,21,4.0,118,35.0,64,568,74.0,55,79,73,84.0,45,34.0,189.0,190,225,153,140,46,177,790322,,,
50,266,376,11,6,5.0,136,14.0,10,42,39.0,276,49,349,35.0,179,43.0,311.0,39,4,22,84,64,384,790322,,,
51,267,600,47,19,4.0,33,17.0,8,67,7.0,7,12,3,283.0,13,19.0,53.0,467,616,66,164,14,5,790322,,,
52,253,584,32,26,5.0,44,31.0,154,226,45.0,7,37,1,78.0,8,31.0,42.0,161,361,249,286,40,7,790322,,,
53,232,393,7,8,10.0,119,13.0,19,28,7.0,2,7,1,56.0,6,8.0,12.0,106,64,11,32,5,7,790322,,,
55,226,550,14,7,4.0,18,11.0,3,49,32.0,185,79,427,63.0,9,14.0,19.0,100,89,53,564,78,526,790322,,,
56,269,742,88,13,2.0,35,19.0,2,95,3.0,3,14,4,291.0,5,16.0,25.0,315,369,25,294,17,11,790322,,,
58,278,574,17,22,2.0,42,9.0,3,38,4.0,6,7,2,282.0,13,29.0,52.0,382,584,107,356,40,11,790322,,,
60,276,168,6,8,9.0,106,7.0,18,62,7.0,93,21,140,61.0,267,24.0,154.0,71,21,20,107,60,289,790322,,,
62,254,856,7,19,15.0,246,51.0,122,111,117.0,18,50,16,87.0,10,30.0,25.0,194,69,632,136,112,10,790322,,,
63,258,261,1,2,3.0,16,2.0,0,16,1.0,0,14,70,25.0,4,13.0,88.0,23,3,23,148,23,103,790322,,,
67,313,250,1,7,4.0,44,15.0,0,57,25.0,234,15,208,32.0,5,16.0,156.0,12,9,32,175,26,208,790322,,,
69,247,226,0,2,13.0,64,106.0,3,19,4.0,1,5,2,199.0,96,26.0,26.0,21,13,24,104,46,137,790322,,,
70,230,749,1,20,4.0,110,16.0,68,376,33.0,85,25,203,48.0,7,20.0,9.0,128,169,154,270,17,160,790322,,,
72,197,220,2,4,3.0,59,3.0,9,23,5.0,3,13,3,31.0,6,19.0,127.0,25,14,24,141,28,138,790322,,,
75,282,546,1,5,2.0,50,11.0,27,50,18.0,3,6,3,385.0,41,40.0,31.0,108,53,263,199,21,7,790322,,,
78,312,421,3,4,3.0,28,13.0,4,20,49.0,361,38,302,22.0,2,37.0,291.0,36,5,44,171,70,418,790322,,,
81,171,254,2,6,16.0,118,22.0,11,28,5.0,55,32,231,38.0,78,10.0,20.0,49,10,12,121,43,275,790322,,,
82,186,342,3,7,4.0,16,12.0,6,20,38.0,251,33,272,88.0,23,31.0,178.0,38,7,28,140,72,327,790322,,,
83,224,280,3,5,17.0,131,96.0,9,37,6.0,22,12,123,54.0,167,28.0,177.0,25,6,24,207,57,280,790322,,,
