id,cross_session_id,GFP,Slc17a7,Ndnf,Hpse,Pthlh,Chat,Tac1,Calb1,Mme,Crh,Reln,Tac2,Lamp5,Calb2,Pdyn,Penk,Gad2,Npy,Pvalb,Cck,Sst,Vip,mouse_id,Ptprt,Nos1,Chrna4
1,212,456,0,17,,44,,154,35,,6,118,16,56.0,14,43.0,,294,80,165,57,1,7,767022,,21.0,
2,195,444,7,20,,181,,8,23,,9,2,7,55.0,7,21.0,,127,1,33,36,2,5,767022,,9.0,
4,232,302,0,9,,8,,10,25,,92,122,169,23.0,196,12.0,,200,0,4,13,3,13,767022,,8.0,
5,217,362,8,12,,10,,19,217,,1,18,9,32.0,7,17.0,,208,8,19,27,0,4,767022,,25.0,
7,196,286,0,6,,54,,12,8,,95,1,382,16.0,7,14.0,,68,29,1,259,29,390,767022,,5.0,
8,213,397,0,1,,21,,4,18,,2,40,303,66.0,18,16.0,,226,259,1,36,1,2,767022,,17.0,
10,191,0,0,0,,0,,3,16,,0,0,0,0.0,43,0.0,,0,374,0,0,0,0,767022,,0.0,
16,192,419,3,4,,13,,17,36,,6,7,1,46.0,12,21.0,,167,8,49,52,1,2,767022,,9.0,
20,193,630,0,5,,21,,20,38,,107,57,438,19.0,310,9.0,,172,2,1,15,0,0,767022,,8.0,
21,177,434,1,16,,5,,11,26,,7,1,10,84.0,50,18.0,,563,464,2,60,1,8,767022,,21.0,
22,230,245,0,13,,10,,7,172,,1,5,3,20.0,21,17.0,,174,124,0,18,321,1,767022,,28.0,
25,190,53,419,16,,9,,14,247,,5,7,13,122.0,17,167.0,,14,3,8,182,65,6,767022,,74.0,
26,170,300,0,9,,9,,26,149,,3,8,7,38.0,6,15.0,,138,9,90,30,2,7,767022,,3.0,
29,164,466,9,124,,5,,3,40,,3,340,4,84.0,57,18.0,,442,488,5,26,1,5,767022,,18.0,
30,181,457,3,8,,55,,20,25,,88,4,519,21.0,38,9.0,,43,1,5,63,28,388,767022,,5.0,
30,181,457,3,8,,55,,20,25,,88,4,519,21.0,38,9.0,,43,1,5,63,28,388,767022,,5.0,
31,178,87,262,19,,13,,18,131,,6,13,47,95.0,7,27.0,,19,8,5,91,20,33,767022,,11.0,
32,202,226,0,5,,4,,2,9,,18,61,4,11.0,113,6.0,,250,2,0,7,1,1,767022,,9.0,
35,155,486,8,12,,49,,45,47,,137,18,641,45.0,57,19.0,,126,6,9,151,46,662,767022,,6.0,
36,163,471,0,7,,21,,11,18,,4,283,146,89.0,20,14.0,,344,138,2,9,2,2,767022,,6.0,
37,142,223,1,3,,28,,8,10,,44,45,338,9.0,25,10.0,,82,3,0,14,13,250,767022,,2.0,
40,169,413,26,133,,36,,12,24,,3,223,111,71.0,38,19.0,,324,348,5,69,5,1,767022,,35.0,
41,186,647,19,196,,38,,5,29,,1,133,491,105.0,67,34.0,,369,474,9,34,8,7,767022,,29.0,
42,171,395,0,3,,21,,22,10,,149,6,247,11.0,39,15.0,,40,3,3,14,39,454,767022,,10.0,
43,175,725,0,26,,135,,22,64,,7,8,11,38.0,15,42.0,,173,5,94,111,0,7,767022,,17.0,
44,182,277,26,15,,13,,13,28,,5,36,10,33.0,9,32.0,,122,8,8,46,13,278,767022,,11.0,
46,207,183,1,21,,11,,10,110,,0,373,9,32.0,144,30.0,,224,56,6,26,528,2,767022,,23.0,
47,208,416,7,9,,71,,18,34,,77,4,543,46.0,102,26.0,,109,34,2,275,56,527,767022,,11.0,
51,172,211,2,5,,11,,3,7,,15,10,238,15.0,15,10.0,,23,1,0,14,5,132,767022,,1.0,
53,205,524,2,117,,6,,1,19,,1,108,3,131.0,59,27.0,,423,473,2,46,0,0,767022,,26.0,
54,133,272,0,11,,4,,11,233,,3,142,2,3.0,321,5.0,,249,204,0,3,594,2,767022,,4.0,
57,157,503,0,8,,10,,18,10,,163,21,165,26.0,47,25.0,,87,1,4,23,16,444,767022,,11.0,
59,184,514,3,79,,37,,1,15,,2,225,320,161.0,34,25.0,,352,356,7,48,0,0,767022,,19.0,
62,153,595,2,175,,11,,16,23,,4,24,6,137.0,89,21.0,,417,527,1,25,1,6,767022,,18.0,
64,176,240,0,2,,20,,2,12,,17,4,245,11.0,8,7.0,,29,0,3,12,15,237,767022,,7.0,
66,206,186,4,7,,34,,1,28,,1,6,148,16.0,78,10.0,,25,1,1,12,11,146,767022,,4.0,
67,161,369,4,17,,15,,110,54,,2,86,27,24.0,9,23.0,,254,45,107,36,0,41,767022,,10.0,
