id,cross_session_id,GFP,Slc17a7,Ndnf,Hpse,Pthlh,Chat,Tac1,Calb1,Mme,Crh,Reln,Tac2,Lamp5,Calb2,Pdyn,Penk,Gad2,Npy,Pvalb,Cck,Sst,Vip,mouse_id,Ptprt,Nos1,Chrna4
8,365,204,1,11,5.0,54,7.0,4,6,1.0,1,6,0,3.0,2,9.0,77.0,25,3,1,4,12,117,782149,,,
9,342,638,0,23,14.0,63,26.0,16,12,2.0,7,70,2,48.0,1,7.0,21.0,255,267,4,39,2,0,782149,,,
14,361,394,2,19,5.0,46,20.0,9,10,56.0,383,67,339,16.0,2,16.0,99.0,69,109,58,384,59,435,782149,,,
15,388,125,2,7,4.0,29,25.0,2,8,1.0,11,14,59,11.0,50,3.0,12.0,13,3,0,5,10,74,782149,,,
17,310,228,7,15,13.0,100,92.0,22,26,13.0,10,21,96,23.0,61,13.0,39.0,36,3,16,31,31,180,782149,,,
18,271,3,0,1,1.0,3,2.0,2,0,0.0,5,5,10,0.0,1,0.0,0.0,1,0,1,0,2,12,782149,,,
20,333,318,3,10,5.0,47,18.0,6,7,4.0,3,11,2,11.0,4,33.0,262.0,34,2,4,10,15,189,782149,,,
23,386,647,24,37,14.0,62,34.0,8,28,7.0,10,14,4,148.0,14,14.0,55.0,396,574,17,233,6,2,782149,,,
24,378,267,4,9,4.0,90,10.0,8,11,21.0,184,22,196,8.0,7,10.0,16.0,66,59,1,9,17,237,782149,,,
25,389,420,5,25,7.0,59,41.0,75,305,53.0,10,4,1,25.0,7,13.0,35.0,184,20,147,51,7,0,782149,,,
26,377,516,15,41,7.0,45,31.0,6,29,6.0,4,11,5,196.0,16,14.0,45.0,272,388,13,131,5,0,782149,,,
28,356,310,8,8,7.0,102,53.0,14,10,13.0,65,26,230,20.0,68,11.0,34.0,53,0,4,24,20,213,782149,,,
29,353,732,19,52,16.0,208,71.0,248,27,58.0,7,22,5,45.0,8,27.0,41.0,203,33,446,84,9,1,782149,,,
30,306,402,0,9,2.0,21,14.0,2,20,35.0,281,25,212,14.0,0,34.0,165.0,41,1,3,62,39,328,782149,,,
32,357,193,14,22,5.0,70,21.0,7,25,5.0,1,7,2,25.0,98,30.0,129.0,50,1,4,21,16,126,782149,,,
33,354,359,13,21,7.0,19,19.0,10,12,14.0,106,39,187,16.0,102,32.0,336.0,66,0,0,15,22,226,782149,,,
36,328,395,10,21,9.0,94,24.0,11,17,59.0,291,37,278,18.0,125,39.0,245.0,27,1,10,59,30,280,782149,,,
37,380,197,0,3,1.0,13,11.0,0,6,5.0,25,7,62,13.0,79,0.0,8.0,9,0,0,5,6,89,782149,,,
38,358,325,38,33,19.0,65,52.0,119,29,56.0,9,25,2,62.0,6,11.0,12.0,78,4,170,86,2,2,782149,,,
43,302,324,348,54,15.0,91,41.0,13,208,19.0,17,32,2,179.0,10,39.0,158.0,26,4,30,208,15,121,782149,,,
44,349,292,9,15,8.0,50,11.0,3,9,2.0,1,10,0,16.0,3,25.0,190.0,35,0,3,20,34,228,782149,,,
45,366,84,0,7,4.0,46,5.0,3,13,6.0,44,15,77,7.0,3,7.0,39.0,24,3,4,9,16,86,782149,,,
46,347,370,4,8,2.0,14,11.0,1,22,5.0,8,23,2,149.0,0,1.0,13.0,186,371,51,28,5,2,782149,,,
47,315,303,1,9,4.0,25,8.0,2,16,4.0,1,7,1,10.0,14,38.0,167.0,26,2,1,5,28,160,782149,,,
49,259,24,0,0,1.0,10,2.0,0,0,0.0,17,1,13,2.0,0,0.0,13.0,5,0,0,1,1,25,782149,,,
