id,cross_session_id,GFP,Slc17a7,Ndnf,Hpse,Pthlh,Chat,Tac1,Calb1,Mme,Crh,Reln,Tac2,Lamp5,Calb2,Pdyn,Penk,Gad2,Npy,Pvalb,Cck,Sst,Vip,mouse_id,Ptprt,Nos1,Chrna4
4,407,741,11,34,12.0,74,29.0,5,76,12.0,11,5,9,203.0,28,23.0,59.0,409,732,104,109,30,5,790322,,,
5,352,505,20,16,10.0,45,19.0,3,29,103.0,498,64,315,57.0,5,19.0,43.0,91,14,100,482,89,441,790322,,,
8,399,374,9,26,4.0,31,23.0,8,485,64.0,21,83,12,37.0,76,148.0,72.0,146,98,22,120,486,6,790322,,,
10,419,702,19,16,8.0,170,12.0,2,65,38.0,8,21,4,87.0,19,33.0,39.0,231,115,1012,264,46,1,790322,,,
11,372,171,7,3,2.0,21,3.0,0,12,2.0,2,4,2,50.0,6,19.0,130.0,108,34,274,97,98,133,790322,,,
12,418,843,24,49,11.0,127,73.0,50,104,130.0,17,71,9,116.0,13,34.0,43.0,228,215,889,128,127,18,790322,,,
14,405,578,3,24,18.0,144,36.0,122,554,76.0,14,106,5,99.0,4,21.0,28.0,155,527,194,95,15,2,790322,,,
16,392,194,1,2,10.0,95,65.0,0,27,3.0,3,6,6,24.0,150,10.0,72.0,31,6,7,30,18,114,790322,,,
17,382,602,2,17,100.0,43,38.0,7,409,35.0,29,246,1,36.0,170,420.0,99.0,251,178,9,109,618,5,790322,,,
18,396,299,16,21,9.0,36,26.0,5,399,78.0,14,69,2,246.0,52,72.0,19.0,147,59,51,212,539,2,790322,,,
19,393,296,2,9,2.0,25,16.0,0,206,38.0,37,117,5,70.0,125,33.0,35.0,136,136,61,184,273,35,790322,,,
20,359,541,5,14,4.0,63,11.0,4,34,4.0,3,6,1,375.0,28,42.0,62.0,294,601,137,204,62,8,790322,,,
21,385,700,38,6,1.0,30,13.0,4,40,1.0,10,150,0,274.0,9,15.0,36.0,414,699,53,69,10,2,790322,,,
22,397,636,16,17,4.0,62,31.0,290,408,36.0,6,34,0,175.0,6,12.0,29.0,175,269,224,83,17,3,790322,,,
23,426,543,22,17,30.0,32,20.0,7,286,25.0,33,187,0,52.0,185,465.0,127.0,232,169,25,141,713,8,790322,,,
24,389,521,17,2,4.0,76,15.0,7,26,4.0,4,7,1,311.0,9,12.0,25.0,320,516,73,129,21,7,790322,,,
25,411,243,12,4,1.0,16,22.0,2,299,26.0,4,16,0,98.0,40,89.0,26.0,135,74,24,202,464,2,790322,,,
26,404,213,17,3,4.0,98,145.0,9,22,2.0,1,7,1,37.0,142,11.0,83.0,27,4,7,22,33,205,790322,,,
29,355,343,3,7,24.0,214,43.0,57,38,5.0,23,15,168,99.0,225,54.0,244.0,55,33,42,197,64,314,790322,,,
32,378,220,7,7,18.0,117,16.0,7,40,6.0,13,39,158,36.0,45,21.0,178.0,35,7,16,54,39,198,790322,,,
33,402,817,9,23,8.0,198,36.0,129,278,48.0,10,15,4,413.0,33,47.0,39.0,189,98,592,313,61,19,790322,,,
34,412,631,18,37,18.0,220,54.0,27,98,51.0,15,26,9,129.0,17,35.0,40.0,158,62,717,190,215,18,790322,,,
35,387,309,0,5,4.0,118,7.0,3,22,4.0,3,8,0,38.0,2,26.0,205.0,41,10,32,158,32,247,790322,,,
36,394,319,4,7,24.0,172,73.0,7,38,7.0,0,7,2,45.0,172,28.0,167.0,56,3,12,32,29,179,790322,,,
38,420,342,4,8,13.0,147,12.0,9,22,13.0,172,26,119,39.0,7,14.0,21.0,94,250,23,66,47,242,790322,,,
39,386,399,26,14,4.0,22,11.0,0,41,12.0,160,18,9,30.0,216,32.0,250.0,197,8,9,41,3,1,790322,,,
42,421,301,7,7,22.0,196,182.0,47,35,1.0,3,7,1,45.0,226,16.0,170.0,19,3,17,41,48,280,790322,,,
44,380,139,3,8,5.0,102,59.0,20,35,8.0,2,3,1,28.0,114,13.0,85.0,59,4,7,45,22,97,790322,,,
46,371,223,4,5,6.0,103,34.0,12,23,2.0,97,19,188,422.0,112,27.0,22.0,82,13,221,253,44,165,790322,,,
48,416,729,8,25,21.0,194,26.0,23,79,30.0,8,21,2,55.0,7,11.0,12.0,124,50,505,139,32,4,790322,,,
49,363,250,9,6,6.0,50,2.0,0,37,8.0,97,21,105,32.0,1,13.0,73.0,61,17,7,55,32,187,790322,,,
51,379,648,12,151,14.0,66,21.0,6,59,12.0,3,41,4,253.0,18,23.0,38.0,436,643,82,93,18,4,790322,,,
53,422,530,0,1,2.0,27,13.0,0,282,40.0,37,194,2,46.0,57,102.0,36.0,248,265,41,318,748,6,790322,,,
55,388,205,2,2,3.0,75,4.0,11,21,6.0,85,14,157,42.0,11,19.0,19.0,33,78,24,180,35,154,790322,,,
60,365,328,4,7,44.0,251,22.0,27,23,2.0,7,16,167,41.0,202,19.0,272.0,35,4,14,34,45,323,790322,,,
61,428,621,6,13,7.0,56,13.0,9,70,32.0,2,9,5,235.0,9,24.0,22.0,159,92,769,205,33,5,790322,,,
62,417,718,33,78,10.0,31,8.0,0,32,2.0,2,40,102,259.0,23,11.0,27.0,341,644,71,63,6,8,790322,,,
