id,cross_session_id,GFP,Slc17a7,Ndnf,Hpse,Pthlh,Chat,Tac1,Calb1,Mme,Crh,Reln,Tac2,Lamp5,Calb2,Pdyn,Penk,Gad2,Npy,Pvalb,Cck,Sst,Vip,mouse_id,Ptprt,Nos1,Chrna4
4,195,444,7,20,,181,,8,23,,9,2,7,55.0,7,21.0,,127,1,33,36,2,5,767022,,9.0,
5,185,430,47,18,,9,,6,26,,1,8,6,73.0,37,30.0,,362,329,4,69,2,1,767022,,24.0,
6,232,302,0,9,,8,,10,25,,92,122,169,23.0,196,12.0,,200,0,4,13,3,13,767022,,8.0,
7,217,362,8,12,,10,,19,217,,1,18,9,32.0,7,17.0,,208,8,19,27,0,4,767022,,25.0,
8,196,286,0,6,,54,,12,8,,95,1,382,16.0,7,14.0,,68,29,1,259,29,390,767022,,5.0,
9,126,330,20,122,,16,,2,6,,0,313,3,61.0,52,13.0,,257,286,2,18,5,2,767022,,19.0,
10,213,397,0,1,,21,,4,18,,2,40,303,66.0,18,16.0,,226,259,1,36,1,2,767022,,17.0,
12,191,0,0,0,,0,,3,16,,0,0,0,0.0,43,0.0,,0,374,0,0,0,0,767022,,0.0,
17,192,419,3,4,,13,,17,36,,6,7,1,46.0,12,21.0,,167,8,49,52,1,2,767022,,9.0,
18,221,311,0,17,,15,,126,24,,7,58,1,19.0,7,16.0,,130,4,41,28,0,0,767022,,3.0,
22,193,630,0,5,,21,,20,38,,107,57,438,19.0,310,9.0,,172,2,1,15,0,0,767022,,8.0,
23,177,434,1,16,,5,,11,26,,7,1,10,84.0,50,18.0,,563,464,2,60,1,8,767022,,21.0,
27,190,53,419,16,,9,,14,247,,5,7,13,122.0,17,167.0,,14,3,8,182,65,6,767022,,74.0,
29,164,466,9,124,,5,,3,40,,3,340,4,84.0,57,18.0,,442,488,5,26,1,5,767022,,18.0,
30,181,457,3,8,,55,,20,25,,88,4,519,21.0,38,9.0,,43,1,5,63,28,388,767022,,5.0,
30,181,457,3,8,,55,,20,25,,88,4,519,21.0,38,9.0,,43,1,5,63,28,388,767022,,5.0,
31,178,87,262,19,,13,,18,131,,6,13,47,95.0,7,27.0,,19,8,5,91,20,33,767022,,11.0,
32,202,226,0,5,,4,,2,9,,18,61,4,11.0,113,6.0,,250,2,0,7,1,1,767022,,9.0,
35,155,486,8,12,,49,,45,47,,137,18,641,45.0,57,19.0,,126,6,9,151,46,662,767022,,6.0,
36,198,366,5,7,,52,,16,23,,116,2,439,19.0,112,10.0,,50,6,7,44,56,395,767022,,7.0,
37,203,39,66,9,,4,,11,101,,6,7,11,88.0,12,30.0,,10,4,7,118,4,8,767022,,10.0,
38,219,239,36,16,,48,,18,31,,91,10,295,23.0,29,16.0,,91,1,6,25,26,293,767022,,5.0,
41,233,503,5,15,,91,,68,55,,186,36,629,62.0,62,36.0,,242,312,12,507,105,598,767022,,19.0,
42,169,413,26,133,,36,,12,24,,3,223,111,71.0,38,19.0,,324,348,5,69,5,1,767022,,35.0,
43,215,260,5,4,,12,,6,13,,12,7,250,10.0,15,12.0,,97,2,9,14,7,232,767022,,7.0,
44,204,447,4,34,,107,,10,70,,3,18,15,60.0,10,52.0,,206,19,234,93,2,6,767022,,32.0,
45,186,647,19,196,,38,,5,29,,1,133,491,105.0,67,34.0,,369,474,9,34,8,7,767022,,29.0,
46,171,395,0,3,,21,,22,10,,149,6,247,11.0,39,15.0,,40,3,3,14,39,454,767022,,10.0,
47,175,725,0,26,,135,,22,64,,7,8,11,38.0,15,42.0,,173,5,94,111,0,7,767022,,17.0,
48,182,277,26,15,,13,,13,28,,5,36,10,33.0,9,32.0,,122,8,8,46,13,278,767022,,11.0,
50,207,183,1,21,,11,,10,110,,0,373,9,32.0,144,30.0,,224,56,6,26,528,2,767022,,23.0,
51,208,416,7,9,,71,,18,34,,77,4,543,46.0,102,26.0,,109,34,2,275,56,527,767022,,11.0,
53,165,309,4,21,,40,,39,30,,247,6,561,29.0,113,12.0,,71,5,14,93,79,575,767022,,5.0,
55,209,388,4,10,,46,,17,12,,85,43,446,19.0,12,22.0,,105,8,3,32,27,405,767022,,9.0,
56,172,211,2,5,,11,,3,7,,15,10,238,15.0,15,10.0,,23,1,0,14,5,132,767022,,1.0,
57,205,524,2,117,,6,,1,19,,1,108,3,131.0,59,27.0,,423,473,2,46,0,0,767022,,26.0,
58,133,272,0,11,,4,,11,233,,3,142,2,3.0,321,5.0,,249,204,0,3,594,2,767022,,4.0,
60,216,656,11,35,,59,,20,28,,4,12,6,72.0,12,67.0,,269,37,235,93,2,4,767022,,38.0,
61,157,503,0,8,,10,,18,10,,163,21,165,26.0,47,25.0,,87,1,4,23,16,444,767022,,11.0,
63,184,514,3,79,,37,,1,15,,2,225,320,161.0,34,25.0,,352,356,7,48,0,0,767022,,19.0,
67,210,325,0,2,,24,,1,14,,0,5,5,20.0,46,21.0,,78,1,2,15,16,274,767022,,1.0,
68,153,595,2,175,,11,,16,23,,4,24,6,137.0,89,21.0,,417,527,1,25,1,6,767022,,18.0,
71,176,240,0,2,,20,,2,12,,17,4,245,11.0,8,7.0,,29,0,3,12,15,237,767022,,7.0,
72,206,186,4,7,,34,,1,28,,1,6,148,16.0,78,10.0,,25,1,1,12,11,146,767022,,4.0,
