id,cross_session_id,GFP,Slc17a7,Ndnf,Hpse,Pthlh,Chat,Tac1,Calb1,Mme,Crh,Reln,Tac2,Lamp5,Calb2,Pdyn,Penk,Gad2,Npy,Pvalb,Cck,Sst,Vip,mouse_id,Ptprt,Nos1,Chrna4
3,218,146,2,9,0.0,19,8.0,8,47,,20,8,113,,51,,1.0,31,22,3,15,6,80,767018,1.0,3.0,10.0
4,170,222,3,14,0.0,29,20.0,2,12,,4,7,0,,72,,22.0,42,0,2,9,3,109,767018,23.0,2.0,9.0
7,182,233,4,14,14.0,8,6.0,20,35,,66,61,238,,14,,1.0,82,12,0,103,10,237,767018,13.0,8.0,33.0
8,183,232,6,13,14.0,15,7.0,7,54,,91,19,169,,13,,119.0,49,1,2,21,16,212,767018,7.0,6.0,27.0
9,188,273,5,21,16.0,7,3.0,10,85,,340,43,310,,27,,147.0,56,1,3,83,25,326,767018,6.0,7.0,29.0
11,207,310,29,25,5.0,37,8.0,12,65,,6,26,6,,15,,46.0,67,6,4,38,25,190,767018,16.0,4.0,37.0
12,147,461,4,62,88.0,19,9.0,19,39,,42,261,5,,53,,4.0,389,506,3,77,158,4,767018,16.0,37.0,33.0
14,192,298,7,17,12.0,20,2.0,12,59,,201,19,308,,43,,132.0,25,3,6,35,21,291,767018,5.0,10.0,41.0
15,219,271,3,16,4.0,54,28.0,7,45,,18,24,182,,13,,1.0,38,1,5,16,19,119,767018,30.0,22.0,20.0
16,209,250,3,11,6.0,15,14.0,11,48,,39,24,226,,20,,6.0,46,2,4,15,8,95,767018,6.0,6.0,10.0
18,193,232,1,18,20.0,11,8.0,12,26,,2,34,3,,16,,57.0,67,3,1,14,11,98,767018,5.0,8.0,26.0
19,194,252,0,16,3.0,42,26.0,7,21,,2,34,118,,80,,5.0,46,1,4,12,8,178,767018,32.0,16.0,13.0
20,224,375,2,28,47.0,13,3.0,21,66,,10,159,386,,31,,6.0,252,82,6,95,31,2,767018,56.0,20.0,40.0
21,210,176,10,49,8.0,44,7.0,277,51,,15,41,10,,36,,6.0,191,12,55,54,10,2,767018,26.0,9.0,4.0
22,203,277,4,10,2.0,10,5.0,8,61,,177,21,273,,77,,12.0,46,3,4,66,32,246,767018,2.0,4.0,26.0
23,211,276,1,11,7.0,47,102.0,7,27,,4,25,72,,87,,8.0,28,0,6,10,21,190,767018,25.0,14.0,13.0
24,173,233,15,16,7.0,26,9.0,12,70,,148,34,156,,17,,21.0,53,3,2,43,12,117,767018,1.0,5.0,31.0
26,240,407,23,54,179.0,48,30.0,35,227,,35,389,11,,132,,39.0,353,169,98,75,547,17,767018,25.0,33.0,9.0
28,225,312,9,34,21.0,25,21.0,33,62,,112,49,270,,31,,215.0,50,11,5,21,32,259,767018,9.0,12.0,55.0
29,199,245,3,7,13.0,20,6.0,18,26,,13,40,114,,16,,2.0,54,0,2,17,7,88,767018,13.0,16.0,15.0
31,185,325,8,11,14.0,103,9.0,9,86,,156,36,333,,229,,141.0,32,4,0,73,34,243,767018,12.0,11.0,33.0
32,220,629,1,22,18.0,19,17.0,15,23,,23,70,9,,23,,4.0,402,504,11,114,307,5,767018,19.0,43.0,30.0
33,216,496,22,27,6.0,22,27.0,18,40,,28,47,3,,20,,4.0,396,507,8,95,276,5,767018,11.0,52.0,48.0
34,205,349,23,17,121.0,29,12.0,30,46,,5,258,4,,38,,27.0,97,4,9,125,11,60,767018,12.0,23.0,53.0
36,189,248,6,11,25.0,18,7.0,19,61,,205,23,199,,6,,125.0,38,3,5,14,32,309,767018,8.0,6.0,34.0
37,231,307,4,10,7.0,21,9.0,10,59,,135,29,225,,71,,58.0,28,1,2,88,26,257,767018,4.0,8.0,27.0
38,175,274,9,9,14.0,75,67.0,12,19,,3,27,61,,31,,36.0,50,0,2,17,16,149,767018,17.0,16.0,30.0
40,237,295,6,15,4.0,50,49.0,12,48,,76,29,241,,106,,0.0,43,47,1,23,15,210,767018,3.0,10.0,27.0
41,241,230,3,28,16.0,38,24.0,100,166,,14,49,4,,30,,2.0,136,4,114,42,2,1,767018,27.0,17.0,7.0
44,227,744,8,20,1.0,25,17.0,12,36,,31,31,7,,14,,3.0,488,501,4,212,33,1,767018,24.0,49.0,38.0
49,228,148,3,5,2.0,19,2.0,2,26,,63,22,128,,7,,1.0,57,0,5,12,9,95,767018,5.0,4.0,5.0
50,245,194,1,12,6.0,30,2.0,2,43,,76,9,195,,32,,6.0,39,83,1,46,28,165,767018,5.0,5.0,11.0
51,221,235,0,14,33.0,7,3.0,10,29,,32,31,16,,61,,154.0,94,4,8,27,14,163,767018,34.0,5.0,9.0
52,214,204,7,13,12.0,34,3.0,8,36,,4,12,2,,7,,83.0,61,1,3,11,12,170,767018,7.0,3.0,26.0
58,239,573,8,33,9.0,21,18.0,23,62,,32,36,10,,29,,12.0,587,561,10,177,371,14,767018,24.0,36.0,31.0
