id,cross_session_id,GFP,Slc17a7,Ndnf,Hpse,Pthlh,Chat,Tac1,Calb1,Mme,Crh,Reln,Tac2,Lamp5,Calb2,Pdyn,Penk,Gad2,Npy,Pvalb,Cck,Sst,Vip,mouse_id,Ptprt,Nos1,Chrna4
8,177,274,2,1,2.0,12,10.0,2,26,37.0,186,22,131,50.0,14,33.0,231.0,21,16,43,130,41,159,790322,,,
12,173,219,6,6,8.0,70,111.0,15,26,4.0,8,22,142,49.0,72,22.0,164.0,16,7,19,177,34,205,790322,,,
14,165,561,12,18,8.0,45,45.0,101,107,42.0,8,49,4,55.0,12,21.0,21.0,121,50,238,264,23,14,790322,,,
15,144,177,3,6,5.0,32,6.0,2,34,9.0,13,20,110,58.0,7,32.0,163.0,15,8,21,115,25,127,790322,,,
17,153,235,1,9,3.0,65,11.0,4,36,44.0,164,50,206,64.0,5,35.0,165.0,50,16,47,217,47,209,790322,,,
19,158,234,2,11,2.0,20,19.0,2,16,20.0,149,59,208,47.0,3,39.0,270.0,172,52,513,120,12,136,790322,,,
20,154,261,7,6,3.0,59,74.0,8,37,9.0,7,37,197,15.0,53,7.0,19.0,14,2,15,34,29,207,790322,,,
22,149,493,17,28,11.0,50,46.0,7,116,82.0,367,120,384,124.0,15,25.0,30.0,256,300,353,481,79,352,790322,,,
23,181,554,2,7,4.0,20,17.0,5,62,15.0,93,329,595,65.0,8,8.0,18.0,155,479,116,891,218,439,790322,,,
24,146,262,3,5,3.0,33,7.0,4,25,5.0,4,15,28,26.0,103,32.0,268.0,78,2,11,39,74,491,790322,,,
25,155,649,1,4,0.0,21,8.0,4,34,2.0,5,5,1,144.0,6,12.0,35.0,356,495,61,291,11,5,790322,,,
30,159,635,8,30,3.0,20,14.0,1,21,1.0,27,245,3,194.0,13,20.0,68.0,366,534,62,206,23,11,790322,,,
33,168,274,4,5,10.0,90,127.0,15,36,2.0,0,5,47,41.0,180,11.0,120.0,19,6,17,113,32,209,790322,,,
36,136,523,41,8,0.0,22,9.0,3,28,15.0,141,96,530,57.0,6,16.0,31.0,126,5,81,594,155,743,790322,,,
38,161,322,8,9,1.0,19,8.0,5,20,11.0,293,25,214,36.0,6,47.0,291.0,44,17,31,113,56,311,790322,,,
39,187,318,8,10,3.0,27,26.0,141,177,44.0,7,18,2,47.0,5,19.0,23.0,134,43,52,183,16,13,790322,,,
40,128,342,5,12,4.0,120,49.0,19,21,4.0,54,15,191,63.0,8,18.0,187.0,58,16,33,183,42,232,790322,,,
44,194,349,8,6,0.0,12,6.0,1,17,29.0,247,36,229,23.0,14,66.0,314.0,24,12,36,185,52,357,790322,,,
48,127,441,4,3,0.0,6,9.0,2,17,32.0,266,21,141,34.0,3,29.0,168.0,23,7,13,119,57,387,790322,,,
50,139,648,6,21,4.0,33,23.0,8,57,7.0,15,154,314,213.0,10,13.0,16.0,258,278,27,174,15,9,790322,,,
51,189,834,9,11,1.0,25,20.0,8,21,3.0,10,87,3,271.0,16,21.0,34.0,381,320,48,370,13,10,790322,,,
52,156,249,12,8,0.0,17,45.0,1,17,2.0,17,23,179,32.0,8,9.0,17.0,18,7,29,138,18,132,790322,,,
53,132,267,3,5,3.0,61,148.0,4,34,6.0,38,30,240,36.0,41,4.0,13.0,21,2,15,107,37,285,790322,,,
54,196,472,20,28,5.0,78,20.0,89,37,34.0,8,22,4,49.0,4,12.0,17.0,86,23,62,214,6,4,790322,,,
55,137,436,9,18,6.0,111,99.0,19,58,5.0,10,21,148,45.0,70,29.0,222.0,71,24,57,206,63,371,790322,,,
60,183,455,6,22,2.0,41,22.0,5,37,44.0,414,35,331,80.0,12,53.0,330.0,40,6,42,354,64,375,790322,,,
61,184,523,6,17,5.0,30,36.0,241,255,65.0,13,37,3,54.0,6,17.0,20.0,96,97,142,174,11,15,790322,,,
62,162,711,29,24,3.0,40,42.0,12,56,11.0,32,414,17,73.0,11,17.0,25.0,231,142,71,830,259,321,790322,,,
63,176,448,9,17,2.0,19,27.0,8,347,27.0,14,89,10,52.0,118,185.0,78.0,170,140,38,215,442,24,790322,,,
64,190,735,25,387,40.0,70,50.0,12,47,7.0,47,308,245,352.0,23,32.0,62.0,453,617,538,138,22,16,790322,,,
65,164,844,37,39,9.0,59,35.0,9,140,13.0,69,327,713,121.0,16,34.0,30.0,257,781,109,1106,318,422,790322,,,
68,169,330,1,5,2.0,7,4.0,1,14,32.0,282,22,248,72.0,17,49.0,237.0,33,16,42,262,54,271,790322,,,
70,180,703,13,17,9.0,98,80.0,12,62,5.0,6,17,116,260.0,70,12.0,46.0,330,431,27,347,12,116,790322,,,
71,170,639,2,13,3.0,16,16.0,7,34,4.0,14,169,5,209.0,8,16.0,70.0,430,614,38,233,12,5,790322,,,
73,199,361,5,5,2.0,6,2.0,0,13,33.0,247,26,193,412.0,29,47.0,285.0,25,23,187,319,121,366,790322,,,
76,186,342,3,7,4.0,16,12.0,6,20,38.0,251,33,272,88.0,23,31.0,178.0,38,7,28,140,72,327,790322,,,
77,171,254,2,6,16.0,118,22.0,11,28,5.0,55,32,231,38.0,78,10.0,20.0,49,10,12,121,43,275,790322,,,
