id,cross_session_id,GFP,Slc17a7,Ndnf,Hpse,Pthlh,Chat,Tac1,Calb1,Mme,Crh,Reln,Tac2,Lamp5,Calb2,Pdyn,Penk,Gad2,Npy,Pvalb,Cck,Sst,Vip,mouse_id,Ptprt,Nos1,Chrna4
42,310,663,34,36,12.0,104,46.0,20,77,47.0,19,31,11,85.0,10,21.0,32.0,139,57,609,296,206,21,790322,,,
43,311,304,3,9,15.0,290,15.0,56,49,5.0,57,26,251,78.0,239,276.0,313.0,141,28,36,119,501,285,790322,,,
44,275,212,1,2,9.0,68,60.0,2,22,2.0,4,4,3,62.0,92,25.0,86.0,39,46,24,137,30,121,790322,,,
45,280,222,8,11,9.0,183,12.0,22,74,19.0,212,25,205,81.0,132,20.0,44.0,109,79,53,138,56,204,790322,,,
46,265,373,12,9,5.0,18,14.0,30,119,11.0,4,16,0,31.0,7,25.0,15.0,76,13,27,119,15,1,790322,,,
47,266,376,11,6,5.0,136,14.0,10,42,39.0,276,49,349,35.0,179,43.0,311.0,39,4,22,84,64,384,790322,,,
49,315,535,9,17,2.0,35,21.0,4,402,36.0,17,85,5,63.0,222,224.0,89.0,222,136,33,113,590,13,790322,,,
50,306,268,11,13,5.0,87,115.0,13,36,3.0,5,17,168,63.0,108,34.0,51.0,43,20,28,254,49,193,790322,,,
54,232,393,7,8,10.0,119,13.0,19,28,7.0,2,7,1,56.0,6,8.0,12.0,106,64,11,32,5,7,790322,,,
55,322,688,21,12,0.0,32,13.0,1,57,5.0,8,50,3,367.0,15,30.0,64.0,353,627,45,195,24,6,790322,,,
61,278,574,17,22,2.0,42,9.0,3,38,4.0,6,7,2,282.0,13,29.0,52.0,382,584,107,356,40,11,790322,,,
63,276,168,6,8,9.0,106,7.0,18,62,7.0,93,21,140,61.0,267,24.0,154.0,71,21,20,107,60,289,790322,,,
64,297,362,8,26,5.0,35,27.0,5,345,49.0,20,144,11,245.0,156,176.0,81.0,178,91,25,107,421,7,790322,,,
66,258,261,1,2,3.0,16,2.0,0,16,1.0,0,14,70,25.0,4,13.0,88.0,23,3,23,148,23,103,790322,,,
68,313,250,1,7,4.0,44,15.0,0,57,25.0,234,15,208,32.0,5,16.0,156.0,12,9,32,175,26,208,790322,,,
70,230,749,1,20,4.0,110,16.0,68,376,33.0,85,25,203,48.0,7,20.0,9.0,128,169,154,270,17,160,790322,,,
76,312,421,3,4,3.0,28,13.0,4,20,49.0,361,38,302,22.0,2,37.0,291.0,36,5,44,171,70,418,790322,,,
78,309,203,3,5,12.0,122,78.0,9,21,1.0,3,2,3,48.0,100,28.0,90.0,24,18,27,151,62,129,790322,,,
