id,cross_session_id,GFP,Slc17a7,Ndnf,Hpse,Pthlh,Chat,Tac1,Calb1,Mme,Crh,Reln,Tac2,Lamp5,Calb2,Pdyn,Penk,Gad2,Npy,Pvalb,Cck,Sst,Vip,mouse_id,Ptprt,Nos1,Chrna4
6,642,381,1,8,,35,,6,14,,2,24,7,19.0,3,0.0,,170,1,45,10,13,2,755252,,1.0,
7,622,298,3,6,,18,,30,18,,3,19,7,23.0,0,1.0,,102,2,10,6,4,2,755252,,0.0,
8,632,215,0,7,,27,,6,21,,2,6,3,3.0,1,0.0,,191,3,18,0,8,3,755252,,0.0,
9,671,382,7,7,,29,,3,21,,3,17,9,0.0,2,0.0,,149,5,26,2,10,9,755252,,1.0,
10,649,238,3,5,,19,,0,4,,0,19,8,1.0,1,0.0,,100,3,6,1,6,0,755252,,1.0,
11,682,173,2,6,,17,,6,165,,10,64,6,3.0,126,0.0,,94,38,1,1,304,1,755252,,2.0,
12,646,431,8,6,,24,,4,20,,4,29,9,5.0,7,0.0,,127,3,40,14,11,4,755252,,2.0,
13,633,266,3,2,,63,,139,50,,3,28,5,1.0,4,0.0,,146,3,16,1,13,4,755252,,1.0,
14,594,236,372,32,,26,,29,57,,14,183,18,297.0,24,18.0,,55,5,12,112,66,11,755252,,6.0,
16,650,552,15,20,,79,,12,36,,6,26,13,15.0,18,1.0,,269,15,214,11,23,7,755252,,9.0,
17,592,521,87,13,,12,,11,24,,5,35,7,124.0,60,3.0,,488,526,9,16,14,8,755252,,51.0,
18,580,390,1,4,,37,,17,13,,0,12,4,13.0,2,1.0,,109,3,120,29,4,1,755252,,4.0,
22,667,51,221,9,,6,,8,15,,3,7,0,19.0,10,2.0,,17,8,3,35,29,4,755252,,3.0,
23,598,390,0,4,,16,,0,11,,5,45,3,50.0,2,0.0,,121,5,122,13,11,4,755252,,8.0,
28,663,338,3,9,,37,,61,22,,2,35,11,5.0,10,0.0,,265,5,47,11,12,2,755252,,2.0,
29,606,501,2,10,,42,,2,24,,1,26,11,6.0,7,4.0,,264,4,120,15,28,4,755252,,4.0,
30,680,224,51,9,,30,,2,5,,21,9,2,7.0,35,0.0,,107,1,0,1,16,201,755252,,1.0,
31,679,248,10,3,,19,,54,19,,1,27,3,1.0,8,0.0,,146,4,6,3,11,1,755252,,0.0,
32,614,416,0,2,,24,,24,51,,2,12,2,8.0,3,0.0,,153,2,126,1,6,3,755252,,5.0,
33,647,298,3,9,,25,,34,11,,4,29,0,10.0,3,1.0,,141,4,13,14,6,2,755252,,3.0,
34,602,333,0,4,,22,,4,4,,3,19,0,1.0,1,0.0,,168,1,15,0,7,2,755252,,0.0,
35,668,120,131,0,,0,,8,43,,3,0,0,15.0,6,0.0,,23,6,0,2,24,6,755252,,0.0,
37,617,451,13,5,,26,,4,10,,2,49,6,8.0,3,2.0,,111,4,142,18,2,4,755252,,3.0,
38,626,0,0,0,,0,,0,3,,0,0,0,0.0,0,0.0,,0,1,0,0,0,0,755252,,0.0,
39,627,365,68,7,,7,,4,12,,5,56,6,142.0,46,4.0,,340,402,4,56,12,6,755252,,35.0,
40,654,430,13,7,,2,,1,3,,1,8,7,87.0,72,1.0,,413,436,4,4,9,5,755252,,23.0,
41,623,37,209,12,,19,,6,37,,5,14,4,44.0,15,5.0,,26,10,11,13,31,6,755252,,5.0,
44,659,44,127,0,,6,,1,9,,0,5,1,11.0,1,2.0,,13,3,6,68,3,1,755252,,3.0,
45,644,98,6,2,,6,,2,151,,7,131,1,12.0,109,19.0,,94,35,2,4,265,0,755252,,12.0,
50,664,200,2,3,,8,,16,7,,2,25,2,26.0,3,2.0,,86,1,6,11,3,0,755252,,0.0,
51,655,316,2,3,,6,,14,19,,0,5,0,10.0,1,1.0,,120,0,13,3,1,3,755252,,1.0,
53,670,198,295,11,,21,,4,33,,7,138,11,105.0,10,1.0,,27,4,6,11,23,6,755252,,1.0,
57,660,153,14,3,,4,,1,14,,1,171,0,6.0,4,124.0,,151,97,0,4,336,3,755252,,1.0,
58,615,324,0,4,,19,,52,17,,3,5,0,14.0,3,1.0,,158,2,195,12,1,3,755252,,6.0,
59,673,284,0,2,,36,,1,12,,1,32,2,3.0,3,0.0,,170,0,8,2,7,3,755252,,1.0,
61,652,257,9,4,,15,,6,27,,4,58,4,2.0,6,0.0,,120,2,39,1,10,0,755252,,0.0,
62,624,395,7,6,,13,,1,8,,3,40,3,36.0,1,75.0,,156,3,91,11,5,3,755252,,11.0,
63,676,335,0,4,,20,,18,9,,3,19,2,7.0,0,1.0,,74,4,6,3,4,0,755252,,1.0,
64,639,373,2,3,,6,,0,5,,0,41,2,30.0,45,0.0,,318,316,0,2,13,1,755252,,23.0,
65,631,29,22,0,,0,,0,0,,0,0,0,0.0,0,0.0,,7,0,0,0,0,0,755252,,0.0,
66,636,317,0,4,,9,,1,11,,1,15,6,7.0,5,3.0,,88,4,48,10,3,1,755252,,0.0,
72,641,58,180,2,,5,,2,12,,2,6,2,19.0,8,2.0,,17,2,5,19,18,3,755252,,1.0,
73,658,202,0,4,,38,,30,19,,0,14,3,5.0,0,1.0,,82,1,51,4,0,0,755252,,2.0,
78,666,393,3,9,,77,,41,14,,7,28,8,13.0,11,0.0,,218,2,182,10,14,2,755252,,7.0,
79,645,205,11,5,,14,,9,191,,25,79,8,21.0,180,24.0,,118,60,8,14,315,2,755252,,14.0,
